id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1652216,1,2016-01-01 01:44:25,2016-01-01 01:53:10,1,-73.98400115966798,40.73845672607422,-73.99609375,40.74612045288085,N,525
id3460994,2,2016-01-01 01:44:34,2016-01-01 01:55:19,5,-73.98152160644531,40.72890853881836,-73.99015045166014,40.71268081665039,N,645
id2475095,1,2016-01-01 01:44:36,2016-01-01 01:53:48,2,-73.97962951660156,40.71385192871094,-73.99478149414062,40.719703674316406,Y,552
id3587504,2,2016-01-01 01:45:13,2016-01-01 02:03:32,3,-74.00504302978516,40.74135208129883,-73.98397064208984,40.764835357666016,N,1099
id1564417,1,2016-01-01 01:45:15,2016-01-01 01:50:06,1,-73.99815368652342,40.72624588012695,-73.98990631103516,40.72940444946289,N,291
id2186299,1,2016-01-01 01:45:20,2016-01-01 01:50:15,1,-73.91310119628906,40.77437973022461,-73.91880798339844,40.76589584350585,N,295
id1297233,1,2016-01-01 01:45:27,2016-01-01 01:54:44,1,-73.93014526367188,40.75621795654297,-73.91710662841797,40.741661071777344,N,557
id3029568,2,2016-01-01 01:45:28,2016-01-01 01:52:07,1,-73.9754409790039,40.74529266357422,-73.98546600341797,40.74662780761719,N,399
id0375168,2,2016-01-01 01:45:36,2016-01-01 01:56:41,2,-73.98204803466798,40.74079895019531,-74.00341796875,40.73627853393555,N,665
id2502496,1,2016-01-01 01:45:37,2016-01-01 01:53:14,3,-73.9490509033203,40.79718399047852,-73.9424819946289,40.78626251220703,Y,457
id3584438,1,2016-01-01 01:45:40,2016-01-01 01:53:48,1,-74.00873565673827,40.73831176757813,-74.0035400390625,40.73207473754883,N,488
id2102457,1,2016-01-01 01:45:41,2016-01-01 01:50:22,3,-73.97399139404298,40.75052261352539,-73.96884155273438,40.7589111328125,N,281
id3920324,1,2016-01-01 01:46:00,2016-01-01 02:19:43,1,-74.00740814208984,40.741943359375,-73.94725036621094,40.78380966186523,N,2023
id1028151,1,2016-01-01 01:46:06,2016-01-01 01:57:43,1,-73.99472045898438,40.74623489379883,-73.99183654785155,40.72221755981445,N,697
id0607332,2,2016-01-01 01:46:09,2016-01-01 01:54:29,2,-73.98005676269531,40.78097534179688,-73.95772552490234,40.78248596191406,N,500
id1385623,1,2016-01-01 01:46:14,2016-01-01 02:09:43,1,-73.98043823242188,40.72175979614258,-73.91988372802734,40.7431526184082,N,1409
id3683026,1,2016-01-01 01:46:18,2016-01-01 02:00:04,4,-73.99520111083984,40.75481414794922,-73.98002624511719,40.7391014099121,N,826
id1103081,2,2016-01-01 01:46:27,2016-01-01 02:05:37,1,-73.94962310791014,40.802261352539055,-73.8609848022461,40.83384704589844,N,1150
id1609162,2,2016-01-01 01:46:27,2016-01-01 02:14:16,5,-73.97396850585938,40.7912712097168,-73.91542053222656,40.76475143432617,N,1669
id3084525,2,2016-01-01 01:46:32,2016-01-01 01:57:08,1,-73.9622802734375,40.75924682617188,-73.92072296142578,40.74323654174805,N,636
id0223629,1,2016-01-01 01:46:36,2016-01-01 01:56:56,1,-73.97972869873048,40.74626159667969,-73.9889144897461,40.72694778442383,N,620
id2578179,2,2016-01-01 01:46:37,2016-01-01 01:52:36,2,-73.9787368774414,40.777587890625,-73.95955657958984,40.763496398925774,N,359
id3368964,1,2016-01-01 01:46:48,2016-01-01 02:20:55,1,-73.99242401123048,40.75515747070313,-73.97913360595702,40.69253540039063,N,2047
id0183938,2,2016-01-01 01:46:56,2016-01-01 02:12:06,1,-73.98452758789062,40.68690490722656,-73.90021514892578,40.69939804077149,N,1510
id2943847,1,2016-01-01 01:47:02,2016-01-01 01:56:33,1,-73.95463562011719,40.775840759277344,-73.97429656982422,40.744232177734375,N,571
id2692192,1,2016-01-01 01:47:24,2016-01-01 01:52:26,1,-73.9283905029297,40.75834655761719,-73.93212127685547,40.770469665527344,N,302
id1434149,2,2016-01-01 01:47:25,2016-01-01 01:54:25,2,-73.96794128417969,40.67999649047852,-73.94833374023438,40.67826843261719,N,420
id0246610,2,2016-01-01 01:47:36,2016-01-01 01:56:00,1,-73.9737777709961,40.75991821289063,-73.982177734375,40.776679992675774,N,504
id2096766,2,2016-01-01 01:47:59,2016-01-01 01:58:30,4,-73.96694946289062,40.75712585449219,-73.9805679321289,40.74499130249024,N,631
id0544600,1,2016-01-01 01:48:00,2016-01-01 01:51:33,1,-73.9896469116211,40.71705627441406,-73.99848937988281,40.713691711425774,N,213
id0426739,1,2016-01-01 01:48:02,2016-01-01 01:49:56,1,-73.98537445068358,40.73615646362305,-73.98683166503906,40.73587036132813,N,114
id2604419,2,2016-01-01 01:48:04,2016-01-01 02:03:16,1,-73.95587921142578,40.693321228027344,-73.93843841552734,40.69139862060547,N,912
id0903852,2,2016-01-01 01:48:05,2016-01-01 01:51:04,1,-73.98403930664062,40.7431526184082,-73.97840118408203,40.75104522705078,N,179
id2039475,1,2016-01-01 01:48:07,2016-01-01 02:00:17,1,-73.9832305908203,40.776512145996094,-73.94184875488281,40.80420684814453,N,730
id3108797,1,2016-01-01 01:48:07,2016-01-01 02:12:14,3,-73.9251251220703,40.74374771118164,-73.88322448730467,40.74854278564453,N,1447
id2638986,1,2016-01-01 01:48:09,2016-01-01 02:11:57,2,-73.9789505004883,40.77732467651367,-73.93000030517578,40.856632232666016,N,1428
id1827201,1,2016-01-01 01:48:16,2016-01-01 01:56:45,2,-73.98625183105469,40.740272521972656,-73.99141693115234,40.72727966308594,N,509
id3476791,2,2016-01-01 01:48:20,2016-01-01 01:58:42,1,-73.9856719970703,40.723121643066406,-73.96290588378906,40.75828170776367,N,622
id2555366,1,2016-01-01 01:48:30,2016-01-01 02:02:04,3,-73.99227142333984,40.73872375488281,-73.98919677734375,40.72304916381836,N,814
id3544907,1,2016-01-01 01:48:30,2016-01-01 01:51:55,1,-73.95381927490234,40.77520751953125,-73.95500946044923,40.78310012817383,N,205
id0746956,2,2016-01-01 01:48:32,2016-01-01 02:14:01,1,-73.95597839355469,40.69401931762695,-73.93692779541014,40.691570281982415,N,1529
id1199175,2,2016-01-01 01:48:33,2016-01-01 01:53:43,5,-73.93401336669923,40.7664909362793,-73.92063903808594,40.76293182373047,N,310
id1764897,1,2016-01-01 01:48:36,2016-01-01 01:57:33,4,-73.94300079345702,40.7058982849121,-73.95572662353516,40.71421813964844,N,537
id2511172,2,2016-01-01 01:48:45,2016-01-01 01:57:04,5,-73.97831726074219,40.75390625,-73.95429229736328,40.77899169921875,N,499
id2329493,2,2016-01-01 01:48:46,2016-01-01 01:55:48,1,-74.0059814453125,40.705963134765625,-74.0113983154297,40.71356201171875,N,422
id0577501,2,2016-01-01 01:48:47,2016-01-01 01:50:24,1,-73.97190856933594,40.794429779052734,-73.96739959716798,40.79827880859375,N,97
id3020413,1,2016-01-01 01:48:50,2016-01-01 01:55:11,3,-73.91500091552734,40.76035690307617,-73.90182495117188,40.75103759765625,N,381
id0578436,2,2016-01-01 01:48:54,2016-01-01 01:58:40,1,-73.9812774658203,40.76329803466797,-73.94619750976562,40.773921966552734,N,586
id1226356,2,2016-01-01 01:48:57,2016-01-01 02:09:32,6,-73.98506927490234,40.74205017089844,-73.98433685302734,40.74259948730469,N,1235
id0781951,2,2016-01-01 01:49:03,2016-01-01 02:36:12,5,-73.97758483886719,40.75147247314453,-74.17975616455078,40.68851852416992,N,2829
id1222707,2,2016-01-01 01:49:05,2016-01-01 01:56:14,1,-73.97254180908203,40.7528190612793,-73.98160552978516,40.75857162475585,N,429
id1573666,2,2016-01-01 01:49:17,2016-01-01 02:44:39,1,-74.005859375,40.72582244873047,-73.90991973876955,40.82108688354492,N,3322
id3890707,1,2016-01-01 01:49:23,2016-01-01 02:07:45,4,-73.95115661621094,40.77861785888672,-73.95187377929686,40.82432556152344,N,1102
id2617702,1,2016-01-01 01:49:25,2016-01-01 02:04:00,1,-73.98406982421875,40.73762130737305,-73.95137786865234,40.77001953125,N,875
id3713339,2,2016-01-01 01:49:33,2016-01-01 02:08:44,6,-73.9192886352539,40.76594161987305,-73.9768295288086,40.78593063354492,N,1151
id1322871,1,2016-01-01 01:49:38,2016-01-01 01:57:51,1,-73.97645568847656,40.7481575012207,-73.9542007446289,40.77857971191406,N,493
id1678080,2,2016-01-01 01:49:41,2016-01-01 01:58:36,5,-73.98999786376955,40.75577926635742,-73.98712921142578,40.748878479003906,N,535
id2840360,2,2016-01-01 01:49:41,2016-01-01 02:13:36,1,-73.99063873291014,40.75120162963867,-73.85552978515625,40.7243537902832,N,1435
id3349519,2,2016-01-01 01:49:45,2016-01-01 02:07:38,2,-73.98564147949219,40.72312545776367,-73.93463897705078,40.690338134765625,N,1073
id0664462,1,2016-01-01 01:49:47,2016-01-01 01:53:01,1,-73.95975494384766,40.77372741699219,-73.95220947265625,40.769718170166016,N,194
id3701744,2,2016-01-01 01:49:50,2016-01-01 02:09:44,1,-73.98426818847656,40.74287033081055,-73.97368621826173,40.76925277709961,N,1194
id2535597,1,2016-01-01 01:49:51,2016-01-01 02:00:53,3,-73.99339294433594,40.73346710205078,-74.00870513916014,40.708045959472656,N,662
id0245739,2,2016-01-01 01:50:04,2016-01-01 02:00:23,1,-73.93648529052734,40.80860137939453,-73.94493865966798,40.787357330322266,N,619
id3469535,1,2016-01-01 01:50:09,2016-01-01 02:01:39,1,-73.96331787109375,40.76598739624024,-73.97384643554686,40.7944564819336,N,690
id1205410,2,2016-01-01 01:50:15,2016-01-01 02:01:42,2,-73.95950317382812,40.76680374145508,-73.93892669677734,40.80232238769531,N,687
id2699052,1,2016-01-01 01:50:17,2016-01-01 01:54:55,2,-73.9525146484375,40.776763916015625,-73.95885467529298,40.76826858520508,N,278
id0209261,1,2016-01-01 01:50:22,2016-01-01 01:54:16,2,-73.96923828125,40.76058197021485,-73.97534942626955,40.75225830078125,N,234
id2540008,1,2016-01-01 01:50:25,2016-01-01 02:13:54,1,-73.95205688476562,40.77723693847656,-73.92221069335938,40.763160705566406,N,1409
id2915070,1,2016-01-01 01:50:26,2016-01-01 01:52:59,1,-73.96190643310547,40.77634811401367,-73.97144317626955,40.78199768066406,Y,153
id2351060,2,2016-01-01 01:50:29,2016-01-01 02:05:13,1,-73.79338836669923,40.6568603515625,-73.79338836669923,40.6568603515625,N,884
id2956882,2,2016-01-01 01:50:49,2016-01-01 02:00:35,1,-73.98908233642578,40.71858978271485,-73.9830780029297,40.73167037963867,N,586
id1165599,2,2016-01-01 01:50:50,2016-01-01 01:55:05,2,-73.91824340820312,40.76528930664063,-73.90978240966798,40.75946044921875,N,255
id3113730,2,2016-01-01 01:50:50,2016-01-01 02:04:00,1,-73.98580169677734,40.75271606445313,-73.99656677246094,40.739017486572266,N,790
id0985262,2,2016-01-01 01:50:58,2016-01-01 02:06:46,1,-74.01069641113281,40.708595275878906,-73.9846954345703,40.753990173339844,N,948
id0031597,2,2016-01-01 01:51:00,2016-01-01 01:59:32,1,-73.98704528808595,40.73874282836913,-73.9820785522461,40.74311447143555,N,512
id1356224,2,2016-01-01 01:51:04,2016-01-01 01:53:18,1,-73.96211242675781,40.7705307006836,-73.96793365478516,40.76240158081055,N,134
id3902977,2,2016-01-01 01:51:08,2016-01-01 02:12:38,1,-73.99387359619139,40.741310119628906,-73.98087310791014,40.78939056396485,N,1290
id0158187,1,2016-01-01 01:51:11,2016-01-01 02:10:01,1,-73.94197082519531,40.83829879760742,-73.94998168945312,40.79801940917969,N,1130
id1164407,2,2016-01-01 01:51:13,2016-01-01 02:03:56,2,-73.96680450439453,40.80432510375977,-73.94007873535155,40.84716796875,N,763
id0237893,1,2016-01-01 01:51:15,2016-01-01 02:06:02,1,-73.98174285888672,40.77333068847656,-73.95024871826173,40.825550079345696,N,887
id3123922,2,2016-01-01 01:51:16,2016-01-01 01:56:44,1,-73.97486877441406,40.79067993164063,-73.98351287841797,40.781341552734375,N,328
id0691610,2,2016-01-01 01:51:24,2016-01-01 02:08:50,2,-73.99095916748048,40.7506217956543,-73.9872055053711,40.72050857543945,N,1046
id2158004,2,2016-01-01 01:51:36,2016-01-01 02:07:00,1,-73.95481872558594,40.73291015625,-73.99500274658203,40.69324111938477,N,924
id2134808,1,2016-01-01 01:51:42,2016-01-01 02:05:54,4,-73.96368408203125,40.77269744873047,-73.96924591064453,40.753761291503906,N,852
id0976926,2,2016-01-01 01:51:50,2016-01-01 01:54:46,6,-73.96832275390625,40.75897979736328,-73.95958709716798,40.77088165283203,N,176
id0160630,2,2016-01-01 01:52:21,2016-01-01 01:57:24,5,-73.98355865478516,40.76617813110352,-73.98179626464844,40.776531219482415,N,303
id1197746,1,2016-01-01 01:52:29,2016-01-01 01:56:18,1,-73.92021942138672,40.743560791015625,-73.91297149658203,40.74885559082031,N,229
id1947966,1,2016-01-01 01:52:34,2016-01-01 01:59:05,2,-73.94371032714845,40.71180725097656,-73.96536254882812,40.7139778137207,N,391
id0222359,2,2016-01-01 01:52:41,2016-01-01 02:13:44,2,-73.98468017578125,40.754310607910156,-73.96106719970702,40.79664993286133,N,1263
id3148038,1,2016-01-01 01:52:49,2016-01-01 01:57:25,1,-73.9674072265625,40.752418518066406,-73.96363830566406,40.76374053955078,N,276
id3569067,1,2016-01-01 01:53:01,2016-01-01 01:56:44,1,-73.9864273071289,40.73393249511719,-73.98027038574219,40.74436569213867,N,223
id0498224,2,2016-01-01 01:53:04,2016-01-01 01:59:52,1,-73.96829223632812,40.76200866699219,-73.9835433959961,40.73897171020508,N,408
id2099438,2,2016-01-01 01:53:14,2016-01-01 01:58:42,5,-73.96827697753906,40.76203918457031,-73.97547149658203,40.765281677246094,N,328
id3793028,2,2016-01-01 01:53:22,2016-01-01 02:12:10,6,-73.98052215576173,40.73039627075195,-73.9544219970703,40.7771873474121,N,1128
id0609494,2,2016-01-01 01:53:29,2016-01-01 02:03:42,5,-73.98384857177734,40.76472854614258,-73.94536590576173,40.77841567993164,N,613
id3057583,2,2016-01-01 01:53:39,2016-01-01 02:05:34,1,-73.9682388305664,40.78683090209961,-73.94857025146483,40.77397918701172,N,715
id0919177,2,2016-01-01 01:53:42,2016-01-01 02:00:08,1,-74.00081634521484,40.73194122314453,-73.98889923095702,40.745361328125,N,386
id2180065,2,2016-01-01 01:53:48,2016-01-01 02:07:23,5,-73.97831726074219,40.76295852661133,-73.9139175415039,40.74440002441406,N,815
id3839233,1,2016-01-01 01:53:55,2016-01-01 02:06:19,1,-73.9433364868164,40.70797729492188,-73.9584732055664,40.71725845336913,N,744
id1679375,1,2016-01-01 01:53:58,2016-01-01 01:58:24,2,-73.97601318359375,40.7863883972168,-73.97874450683594,40.7775993347168,N,266
id0031102,2,2016-01-01 01:54:06,2016-01-01 02:13:25,3,-73.96980285644531,40.675308227539055,-73.95065307617188,40.7235107421875,N,1159
id3161111,2,2016-01-01 01:54:07,2016-01-02 01:09:33,3,-74.00186157226562,40.739418029785156,-73.96041870117188,40.76189041137695,N,83726
id2483925,2,2016-01-01 01:54:09,2016-01-01 02:12:04,3,-73.95524597167969,40.773475646972656,-73.9386215209961,40.82727432250977,N,1075
id1262204,2,2016-01-01 01:54:13,2016-01-01 02:15:32,1,-73.99978637695312,40.71163177490234,-73.94183349609375,40.82801055908203,N,1279
id2291676,2,2016-01-01 01:54:22,2016-01-01 02:04:25,1,-73.95870208740234,40.81996154785156,-73.93791961669923,40.848411560058594,N,603
id0478513,1,2016-01-01 01:54:28,2016-01-01 02:16:04,3,-74.00261688232422,40.7201042175293,-73.951416015625,40.78240966796875,N,1296
id2790907,2,2016-01-01 01:54:39,2016-01-01 02:04:19,5,-73.98161315917969,40.780418395996094,-73.99231719970702,40.75867080688477,N,580
id0335734,2,2016-01-01 01:54:40,2016-01-01 02:14:58,1,-73.98265075683594,40.72732925415039,-73.93448638916014,40.71206283569336,N,1218
id1111537,1,2016-01-01 01:54:41,2016-01-01 02:08:53,2,-73.99128723144531,40.75018310546875,-73.95960235595702,40.77119064331055,N,852
id2515655,2,2016-01-01 01:54:44,2016-01-01 02:19:37,2,-73.97399139404298,40.64312362670898,-73.92007446289062,40.7618408203125,N,1493
id0513821,1,2016-01-01 01:54:44,2016-01-01 02:17:29,2,-73.97816467285155,40.72956848144531,-73.9242935180664,40.76198196411133,N,1365
id0724217,1,2016-01-01 01:54:47,2016-01-01 01:59:36,1,-73.965576171875,40.754581451416016,-73.9609832763672,40.76749038696289,N,289
id1154323,1,2016-01-01 01:54:50,2016-01-01 02:05:33,1,-73.9445571899414,40.80923080444336,-73.95480346679686,40.780628204345696,N,643
id3521228,2,2016-01-01 01:54:56,2016-01-01 02:11:23,1,-73.97647857666014,40.79076385498047,-73.994140625,40.75611114501953,N,987
id2166356,1,2016-01-01 01:55:00,2016-01-01 02:07:32,1,-73.9519271850586,40.715782165527344,-73.9212188720703,40.70823669433594,N,752
id1093946,2,2016-01-01 01:55:05,2016-01-01 02:07:33,3,-73.97783660888672,40.74599838256836,-73.97024536132812,40.79496383666992,N,748
id0995780,2,2016-01-01 01:55:05,2016-01-01 02:23:31,5,-73.97611999511719,40.78068161010742,-74.00479125976562,40.71630859375,N,1706
id2224808,2,2016-01-01 01:55:08,2016-01-01 02:10:42,1,-73.92086791992188,40.75652694702149,-73.90562438964845,40.74380111694336,N,934
id1245980,1,2016-01-01 01:55:15,2016-01-01 02:26:53,2,-73.98118591308595,40.75793075561523,-73.97681427001955,40.67285537719727,N,1898
id0525328,1,2016-01-01 01:55:24,2016-01-01 02:05:07,2,-73.98348999023438,40.72985458374024,-73.96683502197266,40.75329208374024,N,583
id3283309,1,2016-01-01 01:55:35,2016-01-01 01:58:37,1,-73.9690704345703,40.75761413574219,-73.97236633300781,40.76103591918945,N,182
id0439865,2,2016-01-01 01:55:43,2016-01-01 02:00:06,6,-73.96405029296875,40.7916145324707,-73.95025634765625,40.78564834594727,N,263
id0477781,2,2016-01-01 01:55:49,2016-01-01 02:03:09,1,-73.97189331054686,40.7541389465332,-73.95097351074219,40.77920913696289,N,440
id2013227,1,2016-01-01 01:55:57,2016-01-01 02:05:06,4,-73.98882293701173,40.77490234375,-73.95245361328125,40.81732940673828,N,549
id0612904,1,2016-01-01 01:56:05,2016-01-01 02:20:42,3,-73.97273254394531,40.79332733154297,-73.9122314453125,40.74556350708008,N,1477
id1686025,2,2016-01-01 01:56:12,2016-01-01 02:14:01,1,-73.93752288818358,40.68054962158203,-73.98230743408203,40.68597030639648,N,1069
id3895829,1,2016-01-01 01:56:17,2016-01-01 02:33:58,4,-73.9871597290039,40.76095581054688,-73.87669372558594,40.7474021911621,N,2261
id2684038,1,2016-01-01 01:56:19,2016-01-01 02:03:34,1,-74.0113754272461,40.71033477783203,-74.00237274169923,40.72646713256836,N,435
id0273246,2,2016-01-01 01:56:19,2016-01-01 02:18:17,5,-73.9814224243164,40.75843048095703,-74.01509094238281,40.70928192138672,N,1318
id3980952,2,2016-01-01 01:56:24,2016-01-01 02:11:43,1,-73.98184204101562,40.752540588378906,-74.00404357910156,40.72079849243164,N,919
id1431572,2,2016-01-01 01:56:25,2016-01-01 01:59:00,5,-73.95425415039062,40.7805290222168,-73.94733428955078,40.77972030639648,N,155
id0224614,1,2016-01-01 01:56:27,2016-01-01 02:11:05,3,-73.90276336669923,40.775577545166016,-73.92106628417969,40.76003646850585,N,878
id0335579,2,2016-01-01 01:56:28,2016-01-01 02:07:30,1,-73.9744873046875,40.7534408569336,-74.00055694580078,40.71083068847656,N,662
id0591238,1,2016-01-01 01:56:30,2016-01-01 02:08:47,1,-73.8426742553711,40.72109603881836,-73.91770172119139,40.73891830444336,N,737
id1939267,2,2016-01-01 01:56:42,2016-01-01 02:03:38,6,-73.99127197265625,40.74979019165039,-74.00543975830078,40.73939895629883,N,416
id1998083,1,2016-01-01 01:56:49,2016-01-01 02:09:14,1,-73.9568634033203,40.67233276367188,-73.94190979003906,40.70083618164063,N,745
id2461498,2,2016-01-01 01:57:00,2016-01-01 02:20:22,1,-73.97187805175781,40.756690979003906,-73.86727905273438,40.73267364501953,N,1402
id3619106,1,2016-01-01 01:57:03,2016-01-01 02:25:28,1,-74.0035858154297,40.715686798095696,-73.80258178710938,40.719139099121094,N,1705
id2958370,1,2016-01-01 01:57:09,2016-01-01 02:08:43,1,-73.99226379394531,40.76398849487305,-73.95090484619139,40.77486038208008,N,694
id0045861,2,2016-01-01 01:57:24,2016-01-01 02:03:11,2,-73.9820327758789,40.74303817749024,-73.97271728515625,40.754539489746094,N,347
id1765174,1,2016-01-01 01:57:29,2016-01-01 02:02:06,1,-73.95210266113281,40.77758026123047,-73.95703887939453,40.768253326416016,N,277
id2214734,2,2016-01-01 01:57:36,2016-01-01 02:16:53,4,-73.98293304443358,40.74358749389648,-73.99772644042969,40.69345474243164,N,1157
id2889525,1,2016-01-01 01:57:54,2016-01-01 02:03:57,2,-73.95342254638672,40.77566528320313,-73.9713363647461,40.78529739379883,N,363
id3593445,1,2016-01-01 01:58:11,2016-01-01 02:23:32,2,-73.9852066040039,40.73271942138672,-73.9449234008789,40.81011199951172,N,1521
